filename,raw_answer,parsed_place
seed0000.png,yes,yes
seed0001.png,yes,yes
seed0002.png,yes,yes
seed0003.png,yes,yes
seed0004.png,yes,yes
seed0005.png,yes,yes
seed0006.png,yes,yes
seed0007.png,yes,yes
seed0008.png,yes,yes
seed0009.png,yes,yes
seed0010.png,no,no
seed0011.png,yes,yes
seed0012.png,yes,yes
seed0013.png,no,no
seed0014.png,yes,yes
seed0015.png,no,no
seed0016.png,yes,yes
seed0017.png,yes,yes
seed0018.png,yes,yes
seed0019.png,yes,yes
seed0020.png,yes,yes
seed0021.png,yes,yes
seed0022.png,yes,yes
seed0023.png,yes,yes
seed0024.png,yes,yes
seed0025.png,yes,yes
seed0026.png,yes,yes
seed0027.png,yes,yes
seed0028.png,yes,yes
seed0029.png,yes,yes
seed0030.png,yes,yes
seed0031.png,yes,yes
seed0032.png,no,no
seed0033.png,no,no
seed0034.png,yes,yes
seed0035.png,yes,yes
seed0036.png,no,no
seed0037.png,yes,yes
seed0038.png,yes,yes
seed0039.png,yes,yes
seed0040.png,yes,yes
seed0041.png,yes,yes
seed0042.png,yes,yes
seed0043.png,yes,yes
seed0044.png,no,no
seed0045.png,yes,yes
seed0046.png,yes,yes
seed0047.png,no,no
seed0048.png,yes,yes
seed0049.png,yes,yes
seed0050.png,no,no
seed0051.png,yes,yes
seed0052.png,yes,yes
seed0053.png,yes,yes
seed0054.png,yes,yes
seed0055.png,yes,yes
seed0056.png,yes,yes
seed0057.png,yes,yes
seed0058.png,yes,yes
seed0059.png,no,no
seed0060.png,no,no
seed0061.png,yes,yes
seed0062.png,yes,yes
seed0063.png,no,no
seed0064.png,no,no
seed0065.png,yes,yes
seed0066.png,yes,yes
seed0067.png,yes,yes
seed0068.png,yes,yes
seed0069.png,no,no
seed0070.png,no,no
seed0071.png,no,no
seed0072.png,no,no
seed0073.png,no,no
seed0074.png,no,no
seed0075.png,yes,yes
seed0076.png,no,no
seed0077.png,yes,yes
seed0078.png,yes,yes
seed0079.png,yes,yes
seed0080.png,yes,yes
seed0081.png,yes,yes
seed0082.png,yes,yes
seed0083.png,yes,yes
seed0084.png,no,no
seed0085.png,yes,yes
seed0086.png,no,no
seed0087.png,yes,yes
seed0088.png,yes,yes
seed0089.png,no,no
seed0090.png,yes,yes
seed0091.png,yes,yes
seed0092.png,yes,yes
seed0093.png,yes,yes
seed0094.png,yes,yes
seed0095.png,yes,yes
seed0096.png,no,no
seed0097.png,yes,yes
seed0098.png,yes,yes
seed0099.png,no,no
seed0100.png,yes,yes
seed0101.png,no,no
seed0102.png,yes,yes
seed0103.png,no,no
seed0104.png,no,no
seed0105.png,yes,yes
seed0106.png,no,no
seed0107.png,no,no
seed0108.png,yes,yes
seed0109.png,no,no
seed0110.png,yes,yes
seed0111.png,yes,yes
seed0112.png,yes,yes
seed0113.png,no,no
seed0114.png,yes,yes
seed0115.png,yes,yes
seed0116.png,no,no
seed0117.png,yes,yes
seed0118.png,no,no
seed0119.png,no,no
seed0120.png,yes,yes
seed0121.png,yes,yes
seed0122.png,no,no
seed0123.png,yes,yes
seed0124.png,no,no
seed0125.png,no,no
seed0126.png,yes,yes
seed0127.png,yes,yes
seed0128.png,no,no
seed0129.png,no,no
seed0130.png,yes,yes
seed0131.png,yes,yes
seed0132.png,yes,yes
seed0133.png,yes,yes
seed0134.png,yes,yes
seed0135.png,no,no
seed0136.png,yes,yes
seed0137.png,yes,yes
seed0138.png,yes,yes
seed0139.png,yes,yes
seed0140.png,no,no
seed0141.png,no,no
seed0142.png,yes,yes
seed0143.png,yes,yes
seed0144.png,yes,yes
seed0145.png,yes,yes
seed0146.png,yes,yes
seed0147.png,no,no
seed0148.png,yes,yes
seed0149.png,no,no
seed0150.png,yes,yes
seed0151.png,yes,yes
seed0152.png,no,no
seed0153.png,no,no
seed0154.png,no,no
seed0155.png,yes,yes
seed0156.png,no,no
seed0157.png,no,no
seed0158.png,yes,yes
seed0159.png,yes,yes
seed0160.png,yes,yes
seed0161.png,no,no
seed0162.png,no,no
seed0163.png,no,no
seed0164.png,yes,yes
seed0165.png,no,no
seed0166.png,yes,yes
seed0167.png,yes,yes
seed0168.png,yes,yes
seed0169.png,yes,yes
seed0170.png,yes,yes
seed0171.png,no,no
seed0172.png,yes,yes
seed0173.png,no,no
seed0174.png,yes,yes
seed0175.png,yes,yes
seed0176.png,no,no
seed0177.png,yes,yes
seed0178.png,no,no
seed0179.png,yes,yes
seed0180.png,yes,yes
seed0181.png,yes,yes
seed0182.png,no,no
seed0183.png,yes,yes
seed0184.png,no,no
seed0185.png,yes,yes
seed0186.png,yes,yes
seed0187.png,yes,yes
seed0188.png,yes,yes
seed0189.png,yes,yes
seed0190.png,yes,yes
seed0191.png,no,no
seed0192.png,yes,yes
seed0193.png,yes,yes
seed0194.png,yes,yes
seed0195.png,yes,yes
seed0196.png,yes,yes
seed0197.png,yes,yes
seed0198.png,yes,yes
seed0199.png,no,no
seed0200.png,yes,yes
seed0201.png,no,no
seed0202.png,yes,yes
seed0203.png,yes,yes
seed0204.png,yes,yes
seed0205.png,yes,yes
seed0206.png,yes,yes
seed0207.png,yes,yes
seed0208.png,yes,yes
seed0209.png,yes,yes
seed0210.png,yes,yes
seed0211.png,no,no
seed0212.png,yes,yes
seed0213.png,no,no
seed0214.png,yes,yes
seed0215.png,yes,yes
seed0216.png,yes,yes
seed0217.png,yes,yes
seed0218.png,yes,yes
seed0219.png,yes,yes
seed0220.png,yes,yes
seed0221.png,yes,yes
seed0222.png,yes,yes
seed0223.png,yes,yes
seed0224.png,no,no
seed0225.png,yes,yes
seed0226.png,yes,yes
seed0227.png,yes,yes
seed0228.png,no,no
seed0229.png,no,no
seed0230.png,yes,yes
seed0231.png,yes,yes
seed0232.png,no,no
seed0233.png,no,no
seed0234.png,no,no
seed0235.png,yes,yes
seed0236.png,yes,yes
seed0237.png,no,no
seed0238.png,yes,yes
seed0239.png,yes,yes
seed0240.png,no,no
seed0241.png,yes,yes
seed0242.png,yes,yes
seed0243.png,yes,yes
seed0244.png,yes,yes
seed0245.png,yes,yes
seed0246.png,yes,yes
seed0247.png,yes,yes
seed0248.png,yes,yes
seed0249.png,yes,yes
seed0250.png,yes,yes
seed0251.png,yes,yes
seed0252.png,yes,yes
seed0253.png,no,no
seed0254.png,yes,yes
seed0255.png,yes,yes
seed0256.png,no,no
seed0257.png,yes,yes
seed0258.png,yes,yes
seed0259.png,yes,yes
seed0260.png,yes,yes
seed0261.png,yes,yes
seed0262.png,yes,yes
seed0263.png,yes,yes
seed0264.png,yes,yes
seed0265.png,no,no
seed0266.png,yes,yes
seed0267.png,yes,yes
seed0268.png,yes,yes
seed0269.png,yes,yes
seed0270.png,yes,yes
seed0271.png,yes,yes
seed0272.png,no,no
seed0273.png,yes,yes
seed0274.png,yes,yes
seed0275.png,yes,yes
seed0276.png,yes,yes
seed0277.png,no,no
seed0278.png,yes,yes
seed0279.png,yes,yes
seed0280.png,yes,yes
seed0281.png,yes,yes
seed0282.png,no,no
seed0283.png,no,no
seed0284.png,yes,yes
seed0285.png,yes,yes
seed0286.png,no,no
seed0287.png,yes,yes
seed0288.png,yes,yes
seed0289.png,yes,yes
seed0290.png,no,no
seed0291.png,no,no
seed0292.png,no,no
seed0293.png,yes,yes
seed0294.png,no,no
seed0295.png,yes,yes
seed0296.png,yes,yes
seed0297.png,yes,yes
seed0298.png,no,no
seed0299.png,yes,yes
seed0300.png,yes,yes
seed0301.png,yes,yes
seed0302.png,yes,yes
seed0303.png,yes,yes
seed0304.png,yes,yes
seed0305.png,no,no
seed0306.png,yes,yes
seed0307.png,yes,yes
seed0308.png,yes,yes
seed0309.png,yes,yes
seed0310.png,no,no
seed0311.png,yes,yes
seed0312.png,yes,yes
seed0313.png,yes,yes
seed0314.png,yes,yes
seed0315.png,no,no
seed0316.png,yes,yes
seed0317.png,yes,yes
seed0318.png,no,no
seed0319.png,yes,yes
seed0320.png,yes,yes
seed0321.png,yes,yes
seed0322.png,yes,yes
seed0323.png,yes,yes
seed0324.png,yes,yes
seed0325.png,no,no
seed0326.png,yes,yes
seed0327.png,yes,yes
seed0328.png,yes,yes
seed0329.png,yes,yes
seed0330.png,yes,yes
seed0331.png,yes,yes
seed0332.png,yes,yes
seed0333.png,yes,yes
seed0334.png,yes,yes
seed0335.png,yes,yes
seed0336.png,no,no
seed0337.png,yes,yes
seed0338.png,no,no
