filename,raw_answer,parsed_place
seed0000.png,yes,yes
seed0001.png,no,no
seed0002.png,yes,yes
seed0003.png,no,no
seed0004.png,no,no
seed0005.png,no,no
seed0006.png,no,no
seed0007.png,no,no
seed0008.png,no,no
seed0009.png,no,no
seed0010.png,yes,yes
seed0011.png,yes,yes
seed0012.png,no,no
seed0013.png,no,no
seed0014.png,no,no
seed0015.png,yes,yes
seed0016.png,yes,yes
seed0017.png,yes,yes
seed0018.png,yes,yes
seed0019.png,no,no
seed0020.png,no,no
seed0021.png,yes,yes
seed0022.png,no,no
seed0023.png,yes,yes
seed0024.png,no,no
seed0025.png,yes,yes
seed0026.png,no,no
seed0027.png,no,no
seed0028.png,no,no
seed0029.png,yes,yes
seed0030.png,yes,yes
seed0031.png,no,no
seed0032.png,no,no
seed0033.png,no,no
seed0034.png,no,no
seed0035.png,no,no
seed0036.png,no,no
seed0037.png,no,no
seed0038.png,yes,yes
seed0039.png,no,no
seed0040.png,no,no
seed0041.png,no,no
seed0042.png,yes,yes
seed0043.png,no,no
seed0044.png,no,no
seed0045.png,no,no
seed0046.png,no,no
seed0047.png,no,no
seed0048.png,yes,yes
seed0049.png,no,no
seed0050.png,no,no
seed0051.png,no,no
seed0052.png,no,no
seed0053.png,no,no
seed0054.png,yes,yes
seed0055.png,yes,yes
seed0056.png,no,no
seed0057.png,yes,yes
seed0058.png,yes,yes
seed0059.png,yes,yes
seed0060.png,yes,yes
seed0061.png,yes,yes
seed0062.png,no,no
seed0063.png,no,no
seed0064.png,yes,yes
seed0065.png,no,no
seed0066.png,yes,yes
seed0067.png,yes,yes
seed0068.png,yes,yes
seed0069.png,no,no
seed0070.png,yes,yes
seed0071.png,yes,yes
seed0072.png,yes,yes
seed0073.png,no,no
seed0074.png,no,no
seed0075.png,no,no
seed0076.png,yes,yes
seed0077.png,no,no
seed0078.png,no,no
seed0079.png,no,no
seed0080.png,yes,yes
seed0081.png,yes,yes
seed0082.png,no,no
seed0083.png,no,no
seed0084.png,no,no
seed0085.png,no,no
seed0086.png,no,no
seed0087.png,yes,yes
seed0088.png,yes,yes
seed0089.png,yes,yes
seed0090.png,no,no
seed0091.png,no,no
seed0092.png,no,no
seed0093.png,no,no
seed0094.png,yes,yes
seed0095.png,no,no
seed0096.png,no,no
seed0097.png,yes,yes
seed0098.png,no,no
seed0099.png,no,no
seed0100.png,no,no
seed0101.png,no,no
seed0102.png,no,no
seed0103.png,yes,yes
seed0104.png,no,no
seed0105.png,no,no
seed0106.png,no,no
seed0107.png,yes,yes
seed0108.png,yes,yes
seed0109.png,no,no
seed0110.png,no,no
seed0111.png,no,no
seed0112.png,yes,yes
seed0113.png,no,no
seed0114.png,no,no
seed0115.png,no,no
seed0116.png,no,no
seed0117.png,yes,yes
seed0118.png,yes,yes
seed0119.png,no,no
seed0120.png,yes,yes
seed0121.png,no,no
seed0122.png,no,no
seed0123.png,no,no
seed0124.png,yes,yes
seed0125.png,no,no
seed0126.png,no,no
seed0127.png,no,no
seed0128.png,yes,yes
seed0129.png,no,no
seed0130.png,yes,yes
seed0131.png,no,no
seed0132.png,no,no
seed0133.png,no,no
seed0134.png,no,no
seed0135.png,yes,yes
seed0136.png,no,no
seed0137.png,yes,yes
seed0138.png,yes,yes
seed0139.png,yes,yes
seed0140.png,no,no
seed0141.png,no,no
seed0142.png,yes,yes
seed0143.png,yes,yes
seed0144.png,yes,yes
seed0145.png,no,no
seed0146.png,yes,yes
seed0147.png,no,no
seed0148.png,yes,yes
seed0149.png,no,no
seed0150.png,yes,yes
seed0151.png,no,no
seed0152.png,yes,yes
seed0153.png,no,no
seed0154.png,yes,yes
seed0155.png,yes,yes
seed0156.png,no,no
seed0157.png,no,no
seed0158.png,no,no
seed0159.png,no,no
seed0160.png,no,no
seed0161.png,yes,yes
seed0162.png,no,no
seed0163.png,yes,yes
seed0164.png,no,no
seed0165.png,no,no
seed0166.png,no,no
seed0167.png,yes,yes
seed0168.png,yes,yes
seed0169.png,no,no
seed0170.png,yes,yes
seed0171.png,no,no
seed0172.png,no,no
seed0173.png,no,no
seed0174.png,yes,yes
seed0175.png,yes,yes
seed0176.png,no,no
seed0177.png,no,no
seed0178.png,no,no
seed0179.png,yes,yes
seed0180.png,no,no
seed0181.png,no,no
seed0182.png,no,no
seed0183.png,no,no
seed0184.png,yes,yes
seed0185.png,yes,yes
seed0186.png,no,no
seed0187.png,no,no
seed0188.png,no,no
seed0189.png,no,no
seed0190.png,yes,yes
seed0191.png,no,no
seed0192.png,yes,yes
seed0193.png,yes,yes
seed0194.png,no,no
seed0195.png,no,no
seed0196.png,yes,yes
seed0197.png,yes,yes
seed0198.png,no,no
seed0199.png,yes,yes
seed0200.png,no,no
seed0201.png,yes,yes
seed0202.png,no,no
seed0203.png,no,no
seed0204.png,no,no
seed0205.png,yes,yes
seed0206.png,no,no
seed0207.png,yes,yes
seed0208.png,no,no
seed0209.png,no,no
seed0210.png,yes,yes
seed0211.png,no,no
seed0212.png,yes,yes
seed0213.png,yes,yes
seed0214.png,no,no
seed0215.png,yes,yes
seed0216.png,yes,yes
seed0217.png,no,no
seed0218.png,no,no
seed0219.png,no,no
seed0220.png,no,no
seed0221.png,no,no
seed0222.png,no,no
seed0223.png,no,no
seed0224.png,yes,yes
seed0225.png,yes,yes
seed0226.png,yes,yes
seed0227.png,no,no
seed0228.png,no,no
seed0229.png,no,no
seed0230.png,no,no
seed0231.png,yes,yes
seed0232.png,yes,yes
seed0233.png,no,no
seed0234.png,no,no
seed0235.png,no,no
seed0236.png,no,no
seed0237.png,no,no
seed0238.png,yes,yes
seed0239.png,no,no
seed0240.png,no,no
seed0241.png,yes,yes
seed0242.png,yes,yes
seed0243.png,yes,yes
seed0244.png,no,no
seed0245.png,no,no
seed0246.png,no,no
seed0247.png,no,no
seed0248.png,yes,yes
seed0249.png,yes,yes
seed0250.png,no,no
seed0251.png,no,no
seed0252.png,yes,yes
seed0253.png,no,no
seed0254.png,no,no
seed0255.png,no,no
seed0256.png,no,no
seed0257.png,no,no
seed0258.png,yes,yes
seed0259.png,no,no
seed0260.png,yes,yes
seed0261.png,no,no
seed0262.png,no,no
seed0263.png,no,no
seed0264.png,no,no
seed0265.png,no,no
seed0266.png,no,no
seed0267.png,yes,yes
seed0268.png,no,no
seed0269.png,yes,yes
seed0270.png,yes,yes
seed0271.png,no,no
seed0272.png,no,no
seed0273.png,no,no
seed0274.png,no,no
seed0275.png,no,no
seed0276.png,no,no
seed0277.png,yes,yes
seed0278.png,no,no
seed0279.png,no,no
seed0280.png,yes,yes
seed0281.png,no,no
seed0282.png,yes,yes
seed0283.png,yes,yes
seed0284.png,no,no
seed0285.png,no,no
seed0286.png,yes,yes
seed0287.png,no,no
seed0288.png,yes,yes
seed0289.png,yes,yes
seed0290.png,yes,yes
seed0291.png,yes,yes
seed0292.png,yes,yes
seed0293.png,no,no
seed0294.png,no,no
seed0295.png,yes,yes
seed0296.png,no,no
seed0297.png,no,no
seed0298.png,no,no
seed0299.png,yes,yes
seed0300.png,yes,yes
seed0301.png,yes,yes
seed0302.png,no,no
seed0303.png,no,no
seed0304.png,no,no
seed0305.png,yes,yes
seed0306.png,no,no
seed0307.png,yes,yes
seed0308.png,yes,yes
seed0309.png,no,no
seed0310.png,no,no
seed0311.png,no,no
seed0312.png,no,no
seed0313.png,yes,yes
seed0314.png,no,no
seed0315.png,no,no
seed0316.png,yes,yes
seed0317.png,no,no
seed0318.png,no,no
seed0319.png,no,no
seed0320.png,yes,yes
seed0321.png,yes,yes
seed0322.png,yes,yes
seed0323.png,no,no
seed0324.png,no,no
seed0325.png,yes,yes
seed0326.png,yes,yes
seed0327.png,no,no
seed0328.png,no,no
seed0329.png,no,no
seed0330.png,yes,yes
seed0331.png,no,no
seed0332.png,no,no
seed0333.png,yes,yes
